id	name	namespace	parents	level
GO:1900654	positive regulation of demethylkotanin biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900652	8
GO:1900655	regulation of diorcinol biosynthetic process	biological_process	GO:0031326,GO:1900376	7
GO:1900656	negative regulation of diorcinol biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900655	8
GO:1900657	positive regulation of diorcinol biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900655	8
GO:1900658	regulation of emericellamide biosynthetic process	biological_process	GO:0031326,GO:0034248,GO:0046890,GO:1900376	7
GO:1900659	negative regulation of emericellamide biosynthetic process	biological_process	GO:0031327,GO:0034249,GO:0051055,GO:1900377,GO:1900658	8
GO:1900660	positive regulation of emericellamide biosynthetic process	biological_process	GO:0031328,GO:0034250,GO:0046889,GO:1900378,GO:1900658	8
GO:1900661	regulation of emericellamide A biosynthetic process	biological_process	GO:1900658	8
GO:1900662	negative regulation of emericellamide A biosynthetic process	biological_process	GO:1900659,GO:1900661	9
GO:1900663	positive regulation of emericellamide A biosynthetic process	biological_process	GO:1900660,GO:1900661	9
GO:1900664	regulation of emodin biosynthetic process	biological_process	GO:0010566,GO:0051196,GO:1900376	7
GO:1900665	negative regulation of emodin biosynthetic process	biological_process	GO:0031327,GO:0051198,GO:1900377,GO:1900664	8
GO:1900666	positive regulation of emodin biosynthetic process	biological_process	GO:0031328,GO:0051197,GO:1900378,GO:1900664	8
GO:1900667	regulation of endocrocin biosynthetic process	biological_process	GO:0010566,GO:0051196,GO:1900376	7
GO:1900668	negative regulation of endocrocin biosynthetic process	biological_process	GO:0031327,GO:0051198,GO:1900377,GO:1900667	8
GO:1900669	positive regulation of endocrocin biosynthetic process	biological_process	GO:0031328,GO:0051197,GO:1900378,GO:1900667	8
GO:1900670	regulation of F-9775A biosynthetic process	biological_process	GO:1900732	8
GO:1900671	negative regulation of F-9775A biosynthetic process	biological_process	GO:1900670,GO:1900733	9
GO:1900672	positive regulation of F-9775A biosynthetic process	biological_process	GO:1900670,GO:1900734	9
GO:1900673	olefin metabolic process	biological_process	GO:0071704	4
GO:1900674	olefin biosynthetic process	biological_process	GO:1900673,GO:1901576	5
GO:1900675	regulation of F-9775B biosynthetic process	biological_process	GO:1900732	8
GO:1900676	negative regulation of F-9775B biosynthetic process	biological_process	GO:1900675,GO:1900733	9
GO:1900677	positive regulation of F-9775B biosynthetic process	biological_process	GO:1900675,GO:1900734	9
GO:1900678	regulation of ferricrocin biosynthetic process	biological_process	GO:1900704	8
GO:1900679	negative regulation of ferricrocin biosynthetic process	biological_process	GO:1900678,GO:1900705	9
GO:1900680	positive regulation of ferricrocin biosynthetic process	biological_process	GO:1900678,GO:1900706	9
GO:1900681	octadecene metabolic process	biological_process	GO:0043449	5
GO:1900682	octadecene biosynthetic process	biological_process	GO:0043450,GO:1900681	6
GO:1900683	regulation of fumonisin biosynthetic process	biological_process	GO:0010565,GO:0031326,GO:1900376	7
GO:1900684	negative regulation of fumonisin biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900683	8
GO:1900685	positive regulation of fumonisin biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900683	8
GO:1900686	regulation of gerfelin biosynthetic process	biological_process	GO:0010565,GO:0031326,GO:1900376	7
GO:1900687	negative regulation of gerfelin biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900686	8
GO:1900688	positive regulation of gerfelin biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900686	8
GO:1900689	regulation of gliotoxin biosynthetic process	biological_process	GO:0031326,GO:0042762,GO:0051171,GO:1900376	6
GO:1900690	negative regulation of gliotoxin biosynthetic process	biological_process	GO:0031327,GO:0051172,GO:0051175,GO:1900377,GO:1900689	7
GO:1900691	positive regulation of gliotoxin biosynthetic process	biological_process	GO:0031328,GO:0051173,GO:0051176,GO:1900378,GO:1900689	7
GO:1900692	regulation of (+)-kotanin biosynthetic process	biological_process	GO:0031326,GO:1900376	7
GO:1900693	negative regulation of (+)-kotanin biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900692	8
GO:1900694	positive regulation of (+)-kotanin biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900692	8
GO:1900695	regulation of N',N'',N'''-triacetylfusarinine C biosynthetic process	biological_process	GO:0051171,GO:1900376	6
GO:1900696	negative regulation of N',N'',N'''-triacetylfusarinine C biosynthetic process	biological_process	GO:0051172,GO:1900377,GO:1900695	7
GO:1900697	positive regulation of N',N'',N'''-triacetylfusarinine C biosynthetic process	biological_process	GO:0051173,GO:1900378,GO:1900695	7
GO:1900698	regulation of o-orsellinic acid biosynthetic process	biological_process	GO:0010565,GO:0031326,GO:1900376	7
GO:1900699	negative regulation of o-orsellinic acid biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900698	8
GO:1900700	positive regulation of o-orsellinic acid biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900698	8
GO:1900701	regulation of orcinol biosynthetic process	biological_process	GO:0031326,GO:1900376	7
GO:1900702	negative regulation of orcinol biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900701	8
GO:1900703	positive regulation of orcinol biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900701	8
GO:1900704	regulation of siderophore biosynthetic process	biological_process	GO:0031326,GO:0034248,GO:0051193,GO:1900376	7
GO:1900705	negative regulation of siderophore biosynthetic process	biological_process	GO:0031327,GO:0034249,GO:0051195,GO:1900377,GO:1900704	8
GO:1900706	positive regulation of siderophore biosynthetic process	biological_process	GO:0031328,GO:0034250,GO:0051194,GO:1900378,GO:1900704	8
GO:1900707	regulation of tensidol A biosynthetic process	biological_process	GO:0031326,GO:0051171,GO:1900376	6
GO:1900708	negative regulation of tensidol A biosynthetic process	biological_process	GO:0031327,GO:0051172,GO:1900377,GO:1900707	7
GO:1900709	positive regulation of tensidol A biosynthetic process	biological_process	GO:0031328,GO:0051173,GO:1900378,GO:1900707	7
GO:1900710	regulation of tensidol B biosynthetic process	biological_process	GO:0031326,GO:0051171,GO:1900376	6
GO:1900711	negative regulation of tensidol B biosynthetic process	biological_process	GO:0031327,GO:0051172,GO:1900377,GO:1900710	7
GO:1900712	positive regulation of tensidol B biosynthetic process	biological_process	GO:0031328,GO:0051173,GO:1900378,GO:1900710	7
GO:1900713	regulation of violaceol I biosynthetic process	biological_process	GO:0031326,GO:1900376	7
GO:1900714	negative regulation of violaceol I biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900713	8
GO:1900715	positive regulation of violaceol I biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900713	8
GO:1900716	regulation of violaceol II biosynthetic process	biological_process	GO:0031326,GO:1900376	7
GO:1900717	negative regulation of violaceol II biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900716	8
GO:1900718	positive regulation of violaceol II biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900716	8
GO:1900719	regulation of uterine smooth muscle relaxation	biological_process	GO:1901080	7
GO:1900720	negative regulation of uterine smooth muscle relaxation	biological_process	GO:1900719,GO:1901081	8
GO:1900721	positive regulation of uterine smooth muscle relaxation	biological_process	GO:1900719,GO:1901082	8
GO:1900722	regulation of protein adenylylation	biological_process	GO:0031399	8
GO:1900723	negative regulation of protein adenylylation	biological_process	GO:0031400,GO:1900722	9
GO:1900724	positive regulation of protein adenylylation	biological_process	GO:0031401,GO:1900722	9
GO:1900725	osmoregulated periplasmic glucan metabolic process	biological_process	GO:0044042	7
GO:1900726	osmoregulated periplasmic glucan catabolic process	biological_process	GO:0009251,GO:1900725	8
GO:1900727	osmoregulated periplasmic glucan biosynthetic process	biological_process	GO:0009250,GO:1900725	7
GO:1900728	cardiac neural crest cell delamination involved in outflow tract morphogenesis	biological_process	GO:0036036	10
GO:1900729	regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	biological_process	GO:2000474	8
GO:1900730	negative regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	biological_process	GO:1900729,GO:2000475	9
GO:1900731	positive regulation of adenylate cyclase-inhibiting opioid receptor signaling pathway	biological_process	GO:1900729,GO:2000476	9
GO:1900732	regulation of polyketide biosynthetic process	biological_process	GO:0010566,GO:1900376	7
GO:1900733	negative regulation of polyketide biosynthetic process	biological_process	GO:0031327,GO:1900377,GO:1900732	8
GO:1900734	positive regulation of polyketide biosynthetic process	biological_process	GO:0031328,GO:1900378,GO:1900732	8
GO:1900735	positive regulation of flocculation	biological_process	GO:0043902,GO:0048522,GO:0060256	6
GO:1900736	regulation of phospholipase C-activating G-protein coupled receptor signaling pathway	biological_process	GO:0008277	7
GO:1900737	negative regulation of phospholipase C-activating G-protein coupled receptor signaling pathway	biological_process	GO:0045744,GO:1900736	8
GO:1900738	positive regulation of phospholipase C-activating G-protein coupled receptor signaling pathway	biological_process	GO:0045745,GO:1900736	8
GO:1900739	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	biological_process	GO:1901028,GO:1903747	8
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	biological_process	GO:1900739,GO:1901030,GO:1903749	7
GO:1900741	regulation of filamentous growth of a population of unicellular organisms in response to pH	biological_process	GO:0048583,GO:1900428	5
GO:1900742	negative regulation of filamentous growth of a population of unicellular organisms in response to pH	biological_process	GO:0048585,GO:1900429,GO:1900741	6
GO:1900743	positive regulation of filamentous growth of a population of unicellular organisms in response to pH	biological_process	GO:0048584,GO:1900430,GO:1900741	6
GO:1900744	regulation of p38MAPK cascade	biological_process	GO:0032872	8
GO:1900745	positive regulation of p38MAPK cascade	biological_process	GO:0032874,GO:1900744	9
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	biological_process	GO:0009966,GO:1902547	6
GO:1900747	negative regulation of vascular endothelial growth factor signaling pathway	biological_process	GO:0009968,GO:1900746,GO:1902548	7
GO:1900748	positive regulation of vascular endothelial growth factor signaling pathway	biological_process	GO:0009967,GO:1900746	7
GO:1900749	(R)-carnitine transport	biological_process	GO:0015879	6
GO:1900751	4-(trimethylammonio)butanoate transport	biological_process	GO:0006812,GO:0015696,GO:0015838	6
GO:1900752	malonic acid transport	biological_process	GO:0006835	6
GO:1900753	doxorubicin transport	biological_process	GO:0015695,GO:0015696,GO:0071705,GO:1901264,GO:1901656	5
GO:1900754	4-hydroxyphenylacetate transport	biological_process	GO:0015718,GO:0015850	5
GO:1900756	protein processing in phagocytic vesicle	biological_process	GO:0016485	6
GO:1900757	regulation of D-amino-acid oxidase activity	biological_process	GO:0051341	6
GO:1900758	negative regulation of D-amino-acid oxidase activity	biological_process	GO:0051354,GO:1900757	7
GO:1900759	positive regulation of D-amino-acid oxidase activity	biological_process	GO:0051353,GO:1900757	7
GO:1900760	negative regulation of sterigmatocystin biosynthetic process	biological_process	GO:0010913,GO:0031327,GO:1900377	8
GO:1900761	averantin metabolic process	biological_process	GO:0006725,GO:0018958,GO:0030638,GO:1901360,GO:1901661	5
GO:1900762	averantin catabolic process	biological_process	GO:0019336,GO:0019439,GO:0030640,GO:1900761,GO:1901361,GO:1901662	6
GO:1900763	averantin biosynthetic process	biological_process	GO:0019438,GO:0030639,GO:0046189,GO:1900761,GO:1901362,GO:1901663	6
GO:1900764	emericellin metabolic process	biological_process	GO:0018904,GO:0018958,GO:0019748,GO:2001305	5
GO:1900765	emericellin catabolic process	biological_process	GO:0019336,GO:0042182,GO:0046700,GO:0090487,GO:1900764,GO:1901502	6
GO:1900766	emericellin biosynthetic process	biological_process	GO:0044550,GO:0046189,GO:1900764,GO:1901503,GO:2001307	6
GO:1900767	fonsecin metabolic process	biological_process	GO:0019748,GO:1900785	5
GO:1900768	fonsecin catabolic process	biological_process	GO:0090487,GO:1900767,GO:1900786	6
GO:1900769	fonsecin biosynthetic process	biological_process	GO:0044550,GO:1900767,GO:1900787	6
GO:1900770	fumitremorgin B metabolic process	biological_process	GO:0019748,GO:0035834,GO:0044763,GO:1901376	4
GO:1900771	fumitremorgin B catabolic process	biological_process	GO:0009822,GO:0090487,GO:1900770,GO:1901377	5
GO:1900772	fumitremorgin B biosynthetic process	biological_process	GO:0035835,GO:0044550,GO:1900770,GO:1901378	5
