EntrezGene ID	Agilent SurePrint G3 GE 8x60k probe
6887	A_23_P409449
105379175	A_19_P00318006
10293	A_23_P170491
10293	
1627	A_23_P156284
1627	
26231	
2882	A_24_P418816
2882	
23413	A_33_P3275350
23413	
3566	
3566	A_33_P3349045
3566	A_23_P129556
3566	A_33_P3395947
1428	
1428	A_23_P77731
64782	A_23_P206077
64782	A_33_P3214501
64782	
253827	A_33_P3278313
253827	
101929577	
283989	
283989	A_23_P147277
407738	A_33_P3253089
407738	A_32_P117693
407738	
339201	A_32_P448360
339201	
5927	A_33_P3382748
5927	
57801	A_33_P3342628
100505879	A_33_P3549996
100505879	
56061	A_23_P15123
56061	
9235	A_23_P15146
9235	A_33_P3346826
9235	
116071	A_23_P370682
116071	
55924	
55924	A_24_P336577
101928718	
101928718	A_24_P336577
9217	A_23_P91293
9217	A_33_P3365586
9217	
4507	A_33_P3329108
4507	
4507	A_19_P00806737
4507	A_19_P00315788
401399	A_33_P3407529
401399	
100130827	A_33_P3237744
100130827	
10926	A_24_P943358
10926	A_33_P3413523
10926	
163033	A_33_P3403778
163033	
2202	A_23_P501007
2202	
414149	
100526739	A_23_P258164
100526739	
51755	
51755	A_33_P3315801
51755	A_24_P198820
50805	
81031	A_24_P271323
81031	
441459	A_33_P3236703
441459	
51530	A_23_P215088
51530	
83692	A_23_P253052
83692	A_33_P3322892
83692	
135886	
196743	A_33_P3336384
196743	A_23_P385771
196743	A_33_P3336387
51561	A_23_P76078
642	A_23_P310911
642	
79840	A_24_P251381
79840	
4255	
285203	A_24_P400507
285203	
101927708	
80179	A_23_P320250
80179	A_23_P100868
101927541	
84467	A_33_P3300430
84467	
8621	A_33_P3329149
8621	A_23_P215296
8621	A_33_P3329153
8621	
2181	A_24_P248606
2181	
80895	A_23_P142590
80895	
11045	
54700	A_24_P382017
101927347	
9015	A_33_P3406245
9015	A_23_P74663
8850	A_32_P159651
8850	
162540	A_32_P142779
404217	A_33_P3320953
127255	A_33_P3381478
127255	A_33_P3292387
127255	A_33_P3292402
127255	
1777	A_23_P119266
1777	
10478	A_23_P57547
10478	
1345	A_23_P8900
1345	
6497	A_23_P325631
6497	
114788	A_23_P326020
114788	
57190	A_23_P370625
57190	A_33_P3371425
122786	
122786	A_24_P330303
122786	A_33_P3351999
5687	A_23_P25735
5687	
79861	A_33_P3332252
79861	A_23_P95851
534	A_23_P500410
166647	
166647	A_33_P3366987
166647	A_23_P158925
39	A_23_P31135
39	
5372	
27092	A_33_P3341299
27092	A_24_P70303
9942	
9942	A_23_P212423
645249	A_32_P185317
641516	
641516	A_33_P3229437
641516	A_19_P00321194
641516	A_19_P00321817
641516	A_19_P00316306
641516	A_19_P00316385
641516	A_19_P00317026
641516	A_19_P00322274
641516	A_19_P00318643
641516	A_19_P00321502
641516	A_19_P00317331
641516	A_19_P00318981
641516	A_19_P00317960
113451	
113451	A_23_P103371
113451	A_24_P11462
256158	A_33_P3224730
256158	A_24_P75127
256158	
51248	A_33_P3219260
57198	
57198	A_33_P3237835
64061	A_23_P170608
730051	
730051	A_33_P3247848
730051	A_33_P3228757
100379220	A_33_P3212395
100379220	
9890	A_33_P3384958
9890	A_32_P148538
221981	A_24_P400324
221981	
9502	A_23_P34031
6136	
27434	A_33_P3224423
27434	A_33_P3842886
27434	
27434	A_33_P3391097
7332	A_32_P91250
7332	
100128640	A_33_P3244478
4915	A_33_P3322784
4915	A_33_P3322804
4915	A_24_P343559
646603	A_33_P3236436
646603	
8682	A_33_P3220827
8682	A_24_P410952
368	A_23_P100539
368	A_23_P15272
368	A_33_P3385266
105369239	A_23_P100539
105369239	A_23_P15272
105369239	A_33_P3385266
100506433	
373863	A_32_P42054
373863	A_33_P3224723
84504	A_33_P3264910
105370622	
23075	A_33_P3349651
23075	
101928909	
947	A_33_P3225046
947	A_23_P23829
100130776	A_24_P417935
4738	A_23_P88420
4738	
54606	A_33_P3372844
54606	
117531	A_23_P322735
117531	A_33_P3308307
117531	
6884	A_23_P35148
55146	A_23_P157147
55146	
121642	A_32_P28939
121642	
53371	A_23_P92320
53371	
160418	
160418	A_24_P918266
160418	A_24_P944222
100526771	
9578	A_23_P380766
9578	
92979	A_23_P47777
92979	
728194	
140	A_23_P137931
26128	A_23_P380815
26128	
29911	
81501	
81501	A_23_P43107
26093	
26093	A_33_P3345936
59286	
100873930	
148741	A_23_P325690
8428	A_24_P73389
8428	A_23_P253177
8428	
23039	A_33_P3211473
23039	
22998	A_32_P117354
22998	
378881	A_19_P00331325
26284	A_23_P71981
26284	
101410534	
1959	A_23_P46936
1959	
1974	
1974	A_23_P121250
1974	A_33_P3227217
65072	A_33_P3626816
65072	
29097	A_33_P3318746
29097	A_23_P200507
29097	
100507257	
931	
931	A_33_P3406567
100507679	A_33_P3408232
100507679	A_33_P3214914
22915	A_33_P3212257
22915	
55343	
55343	A_23_P202720
150221	A_23_P154962
729867	A_33_P3284858
740	A_24_P201491
740	
115950	
26268	
5700	A_24_P347488
5700	
4904	A_32_P218989
4904	
84636	A_23_P11070
23149	A_33_P3255509
23149	
54055	
339291	A_33_P3379251
339529	A_33_P3585924
83857	A_32_P2452
83857	A_23_P203957
83857	A_33_P3249364
83857	
255025	
255025	A_33_P3339021
6565	A_23_P92107
6565	
2560	
2560	A_23_P125435
2560	A_33_P3312544
346517	
56623	A_24_P317835
23438	A_23_P41588
23438	
100288687	A_33_P3373165
100288687	A_33_P3248586
100288687	A_33_P3248602
100288687	A_33_P3256105
100288687	A_33_P3258699
100288687	
105374344	
101929384	
267	A_23_P141005
267	A_24_P135444
267	
147991	
147991	A_33_P3209816
147991	A_33_P3705275
5803	A_23_P168761
5803	
104909134	A_33_P3320443
104909134	A_33_P3402817
3449	A_33_P3345086
387129	A_33_P3417113
387129	A_23_P19886
101060351	
102723859	
2902	A_23_P257962
2902	A_33_P3348127
2902	
140688	A_33_P3366048
140688	A_33_P3271284
140688	A_24_P118938
140688	A_23_P372096
140688	A_23_P303548
140688	A_19_P00318172
140688	
140688	A_24_P101800
10993	A_23_P2645
10993	
89849	A_23_P36305
89849	
100288142	A_23_P359430
100288142	A_32_P171181
100288142	A_33_P3372788
100288142	A_32_P149492
1729	A_24_P323104
1729	A_33_P3243683
1729	
7425	A_33_P3276703
786	A_23_P89302
3451	A_24_P403459
7126	
7126	A_23_P38446
11259	
11259	A_23_P252052
11259	A_33_P3222391
84219	A_33_P3248759
84219	A_33_P3373850
84971	A_23_P101342
84971	
25771	A_23_P109593
25771	
25771	A_33_P3217609
105371814	A_24_P330691
105371814	A_23_P118435
57628	
57628	A_33_P3211356
57628	A_24_P140057
122809	A_33_P3349334
122809	
285525	A_32_P488818
285525	
3441	A_24_P403459
5682	A_23_P150286
5682	A_33_P3288384
5682	
169166	A_23_P382811
169166	
100127967	A_33_P3249274
10472	A_24_P299663
100873937	
319101	A_33_P3315303
319101	
112	A_23_P501547
112	
65264	A_33_P3390521
65264	A_23_P83438
65264	
51015	
51015	A_23_P250982
103312105	
6736	A_23_P85265
92552	A_23_P361744
92552	A_33_P3233025
344561	A_33_P3317508
100093698	A_33_P3886938
9028	
10274	
445372	A_24_P398323
79741	A_32_P114028
79741	A_33_P3385837
2827	A_23_P35000
105378328	
729348	
6935	A_19_P00331133
6935	A_33_P3640690
6935	A_33_P3374723
6935	
55762	A_33_P3210860
55762	A_33_P3273272
55762	A_33_P3273258
55762	A_23_P130444
10946	
284408	
8454	A_24_P303589
100874323	
79719	A_23_P37545
79719	
284992	A_24_P157156
284992	
10302	A_33_P3335746
10302	A_23_P21776
9643	A_23_P114405
9643	
387036	A_24_P332739
387036	A_24_P181998
387036	A_32_P39003
3685	A_23_P50907
3685	
25816	A_33_P3404052
25816	A_32_P219520
23617	A_23_P40515
81693	A_23_P48455
81693	
51728	A_24_P382001
2014	A_23_P119362
2014	
4595	A_23_P51660
4595	
57510	A_23_P256855
57510	A_33_P3228366
57510	A_33_P3228375
57510	
3446	A_23_P20704
3448	A_33_P3241224
23614	A_23_P164253
6672	A_23_P349928
6672	
652	A_23_P54144
652	
26048	A_24_P126305
26048	
100287639	A_33_P3771741
100287639	
56649	
56649	A_33_P3216610
56649	A_33_P3296846
55142	A_33_P3832857
55142	A_33_P3832852
55142	A_32_P144220
55142	
157506	A_32_P25050
157506	
100294362	
138639	A_23_P20876
138639	
124045	A_32_P107493
124045	
126820	A_23_P422732
126820	
10787	A_19_P00323064
10787	A_19_P00800243
10787	
57630	A_24_P100551
57630	
101929164	
5362	A_23_P307544
5362	
26103	A_23_P115780
6932	A_33_P3250671
6932	A_23_P7582
6932	
651302	A_33_P3264855
651302	A_19_P00805888
651302	
10813	A_23_P205216
10813	
100506082	
3587	A_23_P203173
3587	
642636	A_33_P3419577
642636	A_23_P91317
642636	A_33_P3419567
642636	
64689	A_23_P427114
64689	
2869	
2869	A_33_P3244640
59274	A_23_P99891
100507436	A_33_P3368453
57413	A_23_P126540
6801	A_19_P00316200
6801	A_19_P00322614
6801	A_19_P00808033
6801	A_19_P00316199
6801	A_23_P165521
6801	
5588	A_23_P1374
10426	A_24_P313096
51741	
51741	A_33_P3305023
91039	A_33_P3292028
91039	A_24_P288323
91039	
9650	
9650	A_24_P346587
7755	A_24_P56689
7755	
64847	A_23_P118633
64847	A_23_P130027
64847	
56970	A_23_P421935
56970	
3632	A_33_P3374190
3632	A_24_P26897
3632	
8854	A_24_P73577
8854	
8854	A_19_P00316650
8854	A_19_P00316649
8854	A_19_P00321979
286676	A_23_P109907
286676	A_33_P3417532
286676	
6464	A_23_P200443
6464	
6539	A_23_P76386
6539	
79834	A_24_P109652
79834	
284369	
284369	A_32_P80816
55207	A_23_P385217
55207	
6703	A_23_P11644
6703	A_33_P3260430
3444	A_23_P157920
3444	A_33_P3345086
3444	A_33_P3241224
339123	A_23_P15073
339123	A_33_P3248759
339123	A_33_P3373850
10131	
5678	A_33_P3241334
5678	
5678	A_23_P39304
4325	
135927	A_23_P157316
25780	A_33_P3365582
25780	A_24_P54390
25780	
84287	A_23_P150009
84287	
50507	A_33_P3224324
50507	A_23_P47148
399968	
399968	A_33_P3359923
2925	A_24_P357266
27202	A_33_P3223002
100505718	A_19_P00322627
100505718	A_19_P00322629
100505718	A_19_P00322628
100505718	
56953	A_33_P3242863
56953	
55779	A_33_P3252499
55779	A_24_P14932
55779	
343263	A_33_P3358750
51059	A_32_P68097
51059	A_33_P3508342
51059	
2237	
9398	A_24_P131066
9398	
5881	A_33_P3295523
9982	A_23_P30126
647087	
647087	A_33_P3422812
55230	A_23_P343594
55230	
101929099	
28972	A_23_P29630
10514	A_23_P78170
10514	
1629	A_33_P3308949
1629	A_33_P3291594
23434	A_24_P214552
64839	A_33_P3314436
64839	A_33_P3314441
64839	
104355293	A_33_P3400278
29082	A_24_P142024
29082	A_23_P99811
29082	
202374	A_23_P355394
202374	
441168	A_23_P7827
64792	A_24_P286527
64792	
8898	A_24_P406830
8898	A_23_P64019
8898	
140838	A_33_P3406458
9278	A_23_P111188
50636	A_33_P3247342
50636	A_23_P335495
50636	A_33_P3319281
50636	
3188	A_33_P3255647
3188	A_23_P11286
54879	A_23_P310582
54879	A_33_P3223239
54879	
54879	A_33_P3223243
79004	
102724826	
91937	A_33_P3236020
91937	A_23_P7503
150527	A_33_P3403494
150527	A_33_P3242632
150527	A_33_P3221403
646743	A_33_P3403494
646743	A_33_P3242632
646743	A_33_P3221403
139728	
55022	
55022	A_23_P21485
6129	
6129	A_33_P3370226
2641	A_33_P3369336
2641	A_33_P3298460
747	A_24_P115967
148103	A_33_P3285132
148103	A_24_P353103
148103	A_33_P3285122
148103	
64979	A_24_P371758
283677	A_33_P3257474
399814	A_33_P3287477
399814	A_33_P3246198
11119	A_33_P3388466
11119	A_24_P329065
11119	
11119	A_33_P3227880
196383	A_23_P76109
90806	A_24_P28619
90806	A_23_P343237
90806	
4477	A_24_P146683
360023	A_32_P108826
360023	
284930	A_19_P00317610
284930	A_33_P3436935
284930	A_19_P00322001
284930	A_19_P00318764
284930	A_19_P00321919
57585	A_23_P407992
57585	
2147	
56934	A_23_P207461
56934	
6534	A_33_P3261298
6534	
1768	A_32_P383681
1768	A_33_P3422968
1768	A_33_P3422947
1768	A_33_P3422951
6184	A_24_P63262
6184	
149934	A_24_P237661
1051	A_23_P411296
4155	A_33_P3227990
4155	A_23_P208085
4155	
4155	A_33_P3299244
4155	A_24_P402080
102546298	A_19_P00812930
166968	A_33_P3375527
166968	A_33_P3375528
166968	A_23_P18993
166968	A_33_P3227320
166968	
200407	A_23_P394986
200407	
25879	A_33_P3372237
25879	A_23_P215875
25879	
6683	A_24_P941988
6683	
5119	A_23_P106694
5119	A_24_P287780
9296	A_23_P93623
100132249	A_33_P3283744
100132249	A_33_P3254580
100132249	A_33_P3310751
100132249	A_33_P3231727
100132249	A_33_P3340961
441509	
23546	A_23_P164927
158586	A_23_P502627
158586	A_33_P3334308
84445	
84445	A_23_P149852
131368	A_33_P3398096
131368	
131368	A_23_P432013
103191607	
92737	A_23_P362148
92737	
375940	A_33_P3376661
375940	
399827	A_33_P3362034
653635	
100288778	
11012	A_23_P101505
11012	
10945	A_23_P4919
10945	
1200	A_33_P3324454
1200	A_24_P38815
1200	
5091	A_33_P3244347
5091	
51566	A_24_P23411
51566	
3340	
3340	A_19_P00812748
3340	A_33_P3300092
6173	
6173	A_24_P224998
257629	A_23_P385766
4045	
51161	A_23_P155477
51161	
100287559	
374659	A_23_P65830
5733	A_23_P103328
5733	A_33_P3265749
5733	A_33_P3265739
5733	A_33_P3265744
23228	
23228	A_23_P80594
23228	A_24_P281988
126204	
126204	A_23_P399834
5584	A_33_P3294578
5584	
10728	
150209	
23277	A_24_P61753
23277	
79912	
79912	A_33_P3278265
79912	A_33_P3374293
353116	A_23_P169934
83440	A_33_P3406927
83440	A_23_P14716
83440	
1308	A_23_P501010
1308	
1308	A_33_P3215848
55754	A_33_P3380982
55754	A_33_P3244669
55754	
79848	
79848	A_23_P71537
11066	A_23_P159101
11066	
6768	A_23_P47282
6768	
389816	A_33_P3269844
9043	A_24_P365025
9043	
10579	
10579	A_23_P127186
23595	A_23_P42045
23595	
153571	
153571	A_23_P331235
2997	A_23_P208698
2997	
55254	A_23_P84334
55254	
11338	A_33_P3302796
11338	
101929719	A_19_P00322583
4862	A_23_P218597
4862	
102724316	
102724316	A_33_P3257503
4582	A_33_P3332215
4582	
768097	A_33_P3267330
26168	A_23_P164000
26168	
114041	A_33_P3278347
114041	A_19_P00329045
114041	A_19_P00332336
114041	A_19_P00322347
114041	A_24_P267664
114041	A_33_P3266536
114041	A_32_P34826
4267	
4267	A_33_P3359781
200197	A_24_P83455
4675	A_23_P125717
4152	A_33_P3398927
4152	A_33_P3398922
4152	A_33_P3398932
4152	
730094	
730094	A_23_P339053
102725138	
102725138	A_23_P339053
8856	A_23_P109785
8856	
336	
84693	A_23_P56654
84693	
129563	A_33_P3270197
129563	A_32_P232192
129563	A_33_P3270203
129563	A_33_P3270192
129563	A_33_P3422747
129563	
147081	A_33_P3283213
147081	A_33_P3227944
147081	A_24_P305038
147081	A_33_P3318053
147081	A_19_P00813482
401884	A_33_P3283213
401884	A_33_P3227944
401884	A_24_P305038
401884	A_33_P3318053
401884	A_19_P00813482
493900	
55837	A_23_P128783
55837	
439921	A_24_P925062
439921	A_24_P810697
439921	A_33_P3239587
439921	
240	A_23_P104464
240	A_33_P3356007
729085	A_33_P3351316
729085	A_23_P69154
729085	
55783	A_24_P185036
55783	
339896	A_33_P3244793
339896	
145567	A_23_P25974
145567	
27154	A_24_P414712
27154	A_33_P3375077
27154	
57001	A_23_P59528
57001	
221150	A_33_P3216008
221150	
7976	
7976	A_23_P347468
60674	A_33_P3326285
60674	
2318	A_24_P77968
2318	
100144748	A_33_P3267410
164832	A_33_P3315519
164832	A_32_P190303
8754	A_33_P3340769
729515	A_33_P3441060
729515	
392197	A_33_P3367717
392197	A_33_P3283262
392197	A_33_P3342153
392197	A_33_P3336242
3206	A_24_P77904
124044	A_33_P3394105
124044	A_33_P3288364
23252	A_24_P941188
23252	
57084	A_23_P24294
57084	
130940	A_33_P3307810
130940	
100874284	
219771	
219771	A_23_P300905
654502	
654502	A_33_P3250178
654502	A_33_P3250173
55334	
55334	A_23_P380326
5118	A_23_P251499
5118	
9889	A_23_P155147
9889	A_33_P3398822
1787	A_33_P3399581
1787	A_32_P21579
1787	
2197	
3852	A_23_P218047
3852	
374899	A_32_P96435
374899	
116986	A_33_P3352148
116986	
255743	
255743	A_23_P253896
57446	A_24_P185604
57446	
388553	A_33_P3384552
100528021	A_23_P163380
115761	A_32_P902957
115761	
57105	
57105	A_23_P319466
5460	A_23_P59138
101928707	
2802	A_23_P203819
2802	
6700	A_33_P3260426
6700	A_33_P3260430
90589	A_32_P182473
90589	A_23_P4850
101927994	
246744	A_24_P256512
8458	A_33_P3256685
8458	
1376	A_23_P148919
1376	
64282	
64282	A_33_P3377459
9229	A_24_P62367
9229	
9229	A_33_P3806524
2691	A_33_P3377100
2691	A_33_P3391826
55901	A_33_P3291092
55901	A_23_P14184
54979	A_23_P105012
59343	
59343	A_32_P74712
93487	A_23_P140309
93487	
9751	A_23_P102706
50999	A_24_P54178
50999	A_23_P86002
2104	A_24_P7965
2104	
26496	A_33_P3285032
100507406	
84301	A_23_P395534
84301	A_33_P3284408
84301	
27330	A_23_P125596
27330	
55165	A_33_P3291831
55165	A_23_P115872
55165	
57577	A_23_P419213
57577	
150223	A_24_P92367
23150	A_33_P3446495
23150	
25817	A_23_P304489
25817	
25817	A_33_P3351440
101929058	
9415	A_33_P3360326
9415	A_23_P98580
9415	
9589	A_33_P3329098
9589	
9589	A_23_P215037
9589	A_32_P219368
284933	A_32_P138628
284933	A_33_P3621701
100073347	A_33_P3230951
100073347	
100874206	
10794	
10794	A_33_P3642648
85359	
90634	A_33_P3245415
90634	A_33_P3286739
90634	
388558	A_33_P3210866
388558	A_33_P3210860
388558	
10588	A_23_P163380
10588	
10880	A_33_P3256972
6050	A_24_P415601
377630	A_33_P3292739
377630	A_33_P3260451
7374	A_33_P3236157
7374	
4277	A_24_P169688
4277	A_23_P387471
55623	A_24_P90878
55623	
27284	
147746	A_23_P329945
6343	A_23_P104594
148418	A_32_P130788
148418	A_33_P3266429
148418	
3761	A_24_P6125
1807	
339059	A_33_P3424848
2395	A_23_P60517
2395	A_33_P3319161
2395	
100507055	A_32_P49867
100507055	
151126	
151126	A_23_P334857
83940	A_23_P254978
83940	
6868	A_23_P143120
6868	
54987	A_23_P23017
54987	
25854	
148581	
338322	A_23_P403488
9238	A_23_P215658
9238	
56900	A_32_P73217
56900	A_33_P3218356
56900	
7076	A_23_P62115
101928270	
340017	A_33_P3371209
2842	A_33_P3236813
2842	
6704	A_33_P3325704
11145	A_23_P116414
11145	
2710	
2710	A_33_P3376273
2710	A_33_P3376264
9255	
9255	A_23_P121686
155006	
155006	A_24_P706953
27020	A_23_P37598
27020	
7568	
7568	A_23_P16242
7568	A_33_P3385983
205147	
205147	A_33_P3319810
26052	A_33_P3264364
26052	A_23_P371266
26052	
6732	A_23_P19543
6732	
29105	
3205	A_33_P3416231
3205	A_23_P500998
122704	
122704	A_24_P409330
122704	A_24_P57730
441951	A_24_P161463
441951	
126549	A_33_P3252099
126549	
101929144	
100874270	
2664	A_23_P45496
2664	
101928190	A_19_P00802297
2171	A_32_P204676
51179	
51179	A_23_P46105
79089	A_23_P36647
79089	
100996307	
101930071	
10317	A_23_P102919
10317	
200909	A_33_P3362491
54892	A_33_P3659876
54892	
145853	A_33_P3219055
64065	A_23_P214950
440077	
440077	A_33_P3348919
440077	A_33_P3275174
440077	A_33_P3319248
440077	A_33_P3217485
440077	A_33_P3388882
440077	A_33_P3337480
100131539	
100131539	A_33_P3348919
100131539	A_33_P3275174
100131539	A_33_P3319248
100131539	A_33_P3217485
100131539	A_33_P3388882
100131539	A_33_P3337480
57509	A_23_P347169
57509	A_33_P3352253
57509	
4034	
4034	A_33_P3396200
10881	A_23_P31984
10296	A_23_P18490
10296	
88455	A_24_P307572
88455	A_24_P98975
88455	
22794	
22794	A_23_P374288
403273	A_33_P3362652
147	
403274	A_33_P3265699
403274	A_33_P3362652
23219	A_24_P310756
23219	A_23_P137578
23219	
249	
23514	A_24_P143686
23514	A_33_P3222807
23514	
23514	A_33_P3279475
51507	A_23_P210619
51507	
5651	
5218	
5218	A_24_P29733
101926926	
3898	
3898	A_33_P3303810
55740	A_23_P51397
55740	A_32_P87568
55740	
55740	A_33_P3283525
10024	
10024	A_23_P150935
10024	A_33_P3237874
55861	A_23_P28772
23271	A_23_P406702
23271	A_33_P3242099
23271	
164592	
164592	A_23_P342108
79310	A_33_P3318631
345757	A_23_P30283
79295	A_33_P3318653
253935	A_23_P64161
253935	
2906	A_33_P3402868
1414	
196792	
196792	A_33_P3263106
203562	A_23_P352717
89876	
89876	A_32_P55871
89876	A_24_P160696
28955	
6705	A_33_P3274811
10982	
10982	A_23_P418015
100874204	
84896	A_23_P75288
84896	
55192	A_23_P140698
55192	
7535	
3122	A_32_P87697
51068	
51068	A_23_P32861
100131814	
100131814	A_33_P3236906
142913	
142913	A_33_P3863935
374308	
403277	A_33_P3419557
403278	A_33_P3419586
441374	A_33_P3534905
5784	A_19_P00323413
5784	A_19_P00323737
5784	
57562	A_32_P58614
57562	
50624	A_23_P47058
3908	
100288181	
6701	A_33_P3247431
284340	A_23_P50269
6326	
6326	A_23_P51019
100996597	
221	A_24_P218688
221	A_33_P3236563
221	A_33_P3367447
221	
838	A_23_P47304
838	
5217	A_23_P253301
5217	
222389	
222389	A_23_P376188
7185	A_24_P89891
7879	A_33_P3361851
7879	
6706	A_33_P3334423
5367	A_23_P321223
100507537	A_19_P00809747
832	A_33_P3235561
832	A_33_P3235568
832	A_33_P3235562
832	
29970	A_33_P3332547
29970	A_32_P62863
29970	
2232	A_23_P38154
2232	
6202	A_23_P46182
6202	
5026	A_23_P413760
5026	A_23_P433785
5026	
375704	A_33_P3405114
375704	A_33_P3417626
1587	A_33_P3256505
1587	
29979	A_24_P329600
29979	A_24_P329597
29979	
100862662	
1600	A_23_P23850
1600	A_23_P138139
1600	
1600	A_33_P3375334
3479	A_23_P13907
3479	
5671	A_23_P56347
5671	
64100	
5902	
5902	A_23_P91590
27332	
27332	A_24_P3140
717	A_32_P162187
717	A_33_P3404601
4986	A_32_P33576
4986	
65095	A_23_P101332
65095	
284403	A_23_P393766
284403	A_33_P3254606
284403	
10959	A_33_P3301174
10959	
55288	A_33_P3326530
55288	A_33_P3668049
55288	
6418	
55314	
55314	A_33_P3304372
10288	A_23_P208493
10288	A_23_P368711
25957	A_23_P122615
25957	
441581	A_33_P3412798
132884	A_33_P3319880
132884	A_23_P320225
101928009	
2982	A_33_P3269110
2982	A_33_P3269109
2982	
253461	
253461	A_33_P3341474
5423	
221079	A_24_P943997
57003	
114881	A_33_P3358740
114881	
8838	A_23_P81676
8838	
171019	A_33_P3317392
171019	
105379194	
400720	
400720	A_33_P3373046
440560	A_33_P3256933
440560	A_33_P3319896
440560	A_33_P3303594
91749	A_33_P3285911
150147	A_23_P377860
100505893	
26045	A_24_P140569
26045	A_33_P3251024
26045	
1006	
1006	A_23_P140797
6744	
6744	A_23_P102060
79677	A_33_P3247210
79677	
4678	
4678	A_19_P00805047
4678	A_33_P3233981
10866	A_24_P17870
10026	A_24_P379512
10026	A_23_P34307
10026	A_33_P3291445
51564	A_23_P2582
51564	A_33_P3237664
51564	
56886	
56886	A_33_P3366246
102724710	
55322	A_23_P7761
55322	
1995	A_23_P319626
1995	
89766	A_23_P315964
89766	A_33_P3355739
89766	A_33_P3271065
89766	A_33_P3355732
89766	
89766	A_33_P3355724
6248	A_23_P395534
85377	
85377	A_23_P68922
221960	
221960	A_33_P3333863
6296	
6296	A_23_P317756
8314	A_23_P259012
8314	
51663	A_24_P311771
51663	A_23_P41818
51663	
63925	A_23_P17382
63925	
100189589	A_19_P00324198
100189589	A_24_P772436
10590	A_23_P251412
1573	A_23_P103486
1573	
24	A_23_P160940
24	
161003	A_23_P357983
22907	
22907	A_33_P3315874
22907	A_33_P3383936
4956	A_23_P31626
57216	A_33_P3282005
57216	
390067	A_33_P3385711
149950	A_33_P3290235
79092	
79092	A_23_P207879
79092	A_33_P3228315
83447	A_23_P18755
7056	A_23_P91390
9860	A_23_P160869
9860	
29924	A_33_P3292699
29924	A_24_P15877
29924	A_33_P3370284
29924	
728403	A_33_P3322259
728403	
55997	A_23_P5679
6610	
23254	A_24_P331830
11322	A_32_P19000
11322	
1053	A_33_P3387991
257144	A_24_P182947
257144	A_33_P3226008
