EntrezGene ID	Affy HG U133-PLUS-2 probeset
90780	
90780	201469_s_at
56849	227705_at
22854	236088_at
22854	238133_at
22854	206713_at
22854	233966_at
22854	
149345	226674_at
149345	
28514	
221421	230695_s_at
84749	223602_at
84749	227572_at
84749	
101929335	
101929335	241369_at
84931	1553385_at
1031	204159_at
1031	211792_s_at
3443	208548_at
7763	217741_s_at
7763	210275_s_at
7763	
7763	244787_at
83897	
653319	1558041_a_at
653319	1559272_at
653319	
25994	217845_x_at
25994	221896_s_at
25994	
51805	223515_s_at
51805	221227_x_at
51805	
339488	1555348_at
200894	
200894	228201_at
339400	
339400	1570423_at
339400	241014_at
11025	208594_x_at
79168	208594_x_at
166863	244351_at
166863	242516_x_at
166863	
101928567	
55582	232514_at
55582	230815_at
55582	
653240	234633_at
89122	
89122	224159_x_at
89122	223384_s_at
89122	1554287_at
6649	205236_x_at
6649	
100129480	
8358	208576_s_at
2624	209710_at
2624	210358_x_at
2624	
1240	210659_at
1240	207652_s_at
1240	229121_at
102524628	
9615	1569555_at
9615	224209_s_at
9615	
203100	1553706_at
6628	208821_at
6628	213175_s_at
79166	214561_at
643650	203074_at
643650	1570140_at
643650	
643650	1563742_at
728113	203074_at
728113	1570140_at
728113	
728113	1563742_at
115361	235574_at
115361	235175_at
79414	
79414	219346_at
10469	203092_at
10469	203093_s_at
10469	
152485	231902_at
152485	226764_at
152485	243618_s_at
152485	228046_at
152485	243617_at
152485	
100885789	
79882	243948_at
79882	213063_at
79882	242443_at
79882	204216_s_at
79882	213064_at
79882	
100996447	240711_at
100996447	240712_s_at
100996447	
2312	215704_at
57178	212124_at
57178	
57178	233060_at
101927411	1570013_at
22869	228917_at
22869	206053_at
22869	
23417	243571_at
23417	218869_at
23417	230530_at
1946	227955_s_at
1946	207301_at
1946	214036_at
1946	
7517	216299_s_at
7517	
103091865	239602_at
23325	
23325	215936_s_at
23325	212795_at
23325	212794_s_at
100506660	1557139_at
100506660	
168391	233150_at
168391	
54801	218602_s_at
54801	233655_s_at
54801	222685_at
339	207158_at
23508	213172_at
23508	213174_at
27334	214615_at
27334	1553856_s_at
80205	212616_at
80205	212615_at
80205	229586_at
80205	235388_at
80205	242157_at
80205	
80205	220586_at
200373	231043_at
200373	237151_s_at
200373	
200373	237152_at
896	201700_at
896	
23551	223634_at
284361	224727_at
284361	
284361	222345_at
10285	200071_at
10285	
119016	
101060581	221850_x_at
101060581	221971_x_at
101060581	243937_x_at
101060581	
56914	221209_s_at
56914	
220136	1552326_a_at
220136	1552325_at
114897	224197_s_at
114897	
114897	220975_s_at
152518	227220_at
152518	
27190	
27190	220273_at
100131017	227170_at
100131017	
64399	230135_at
64399	237466_s_at
64399	1556037_s_at
64399	223775_at
64399	
102723335	1561035_at
142910	1569874_s_at
142910	1569873_at
142910	1569571_at
142910	
158038	232720_at
158038	
113146	212992_at
113146	1558378_a_at
101926951	1560566_at
3355	221458_at
1655	225886_at
1655	200033_at
1655	
283638	213242_x_at
283638	
286053	
286053	226536_at
101927111	1557338_x_at
101927111	1557336_at
101927111	1564097_at
51734	217977_at
51734	
23389	212207_at
23389	242911_at
23389	212208_at
23389	212209_at
23389	
51297	220542_s_at
8318	204126_s_at
8318	
727866	223203_at
727866	
116985	34206_at
116985	212516_at
116985	238911_at
116985	
9518	
9518	221577_x_at
105369954	
22984	212422_at
22984	212424_at
22984	
9180	1554008_at
9180	226621_at
9180	205729_at
9180	
2217	218831_s_at
2217	
9139	233243_at
9139	1554637_a_at
9139	209145_s_at
9139	209144_s_at
9139	207625_s_at
8335	208569_at
118432	
23765	
23765	228685_at
23765	229101_at
23765	229295_at
23765	205707_at
102723692	236190_at
84976	235466_s_at
84976	
102724017	235466_s_at
102724017	
140873	
140873	233143_at
3428	208965_s_at
3428	206332_s_at
3428	208966_x_at
3428	
5291	217620_s_at
5291	212688_at
5291	
374890	1556405_s_at
101928333	1561427_at
84056	223790_at
84056	227713_at
84056	
100128139	236768_at
10248	209482_at
5029	206277_at
574028	
945	
945	206120_at
643338	1569065_s_at
643338	1569064_at
25886	234749_s_at
25886	226355_at
286826	235039_x_at
286826	
4172	201555_at
4172	
6656	208533_at
6656	237472_at
23034	215495_s_at
23034	212845_at
23034	215120_s_at
23034	
23034	215496_at
677769	240830_at
677769	
677769	240006_at
103091864	240830_at
103091864	
103091864	240006_at
29083	221046_s_at
29083	223486_at
100506736	
374618	
374618	243198_at
374618	1566606_a_at
374618	1562259_at
6799	211385_x_at
6799	207122_x_at
6799	215299_x_at
4772	211105_s_at
4772	209664_x_at
4772	208196_x_at
4772	210162_s_at
4772	
79845	219897_at
375307	
3045	
3045	206834_at
100874093	
84676	236972_at
84676	
101927237	1559621_at
101927237	
54587	213422_s_at
54587	
25909	214766_s_at
25909	1560224_at
25909	226115_at
25909	
11171	236916_at
11171	200870_at
11171	
10257	203196_at
10257	1555039_a_at
10257	1554918_a_at
10257	
140848	
57161	230794_at
57161	219132_at
57161	
22847	235618_at
22847	226327_at
22847	206225_at
285547	1562683_a_at
4060	229554_at
4060	201744_s_at
150159	1555142_at
150159	1555141_a_at
150159	1553633_s_at
150159	
6314	
6314	209964_s_at
6314	243259_at
6314	232527_at
6314	204516_at
2034	
2034	200878_at
2034	200879_s_at
2056	217254_s_at
2056	207257_at
344787	
6936	
6936	216305_s_at
6936	210175_at
7760	
7760	227207_x_at
493913	
9325	
9325	203732_at
5728	228006_at
5728	217492_s_at
5728	211711_s_at
5728	225363_at
5728	204054_at
5728	204053_x_at
5728	
5728	240964_at
49860	220090_at
50617	220197_at
50617	
253190	
253190	217284_x_at
253190	214243_s_at
253190	217276_x_at
3185	201376_s_at
745	
745	217463_s_at
745	204073_s_at
3612	203011_at
3612	
116068	226321_at
116068	231544_s_at
116068	
79696	
79696	220107_s_at
101928978	1563165_at
101928978	
22983	
22983	217231_s_at
54861	
54861	209481_at
54861	207474_at
6130	217740_x_at
6130	224930_x_at
6130	
51319	219507_at
51319	1555501_s_at
51319	235354_s_at
51319	
11146	207153_s_at
11146	
146754	239499_at
146754	215840_at
146754	
283129	
283129	231210_at
441389	
57037	212798_s_at
57037	
91392	232247_at
91392	229532_at
91392	
63974	220045_at
11120	203944_x_at
11120	211256_x_at
11120	215493_x_at
11120	
11120	244063_at
79019	218741_at
79019	
257019	242600_at
257019	230645_at
257019	229893_at
257019	
79649	237842_at
79649	219576_at
79649	219626_at
79649	
101927592	1561528_at
101927592	
84936	225843_at
84936	
83714	215104_at
83714	
284076	230924_at
284076	
140706	231991_at
55082	227448_at
55082	222508_s_at
55082	218067_s_at
55082	
2013	238500_at
2013	225078_at
2013	225079_at
2013	204975_at
2013	
55909	222199_s_at
55909	1557582_at
55909	
3418	210046_s_at
3418	210045_at
389170	
389170	1559105_at
161291	213285_at
161291	230471_at
161291	
54942	218998_at
54942	
57615	215532_x_at
100287932	218119_at
100287932	225535_s_at
100287932	218118_s_at
64131	213725_x_at
64131	232574_at
64131	
724087	1563327_a_at
347902	222108_at
55508	218988_at
55508	220396_at
55508	
3758	210403_s_at
3758	210402_at
157378	241342_at
157378	241370_at
157378	238045_at
9310	210595_at
9310	
9310	220350_at
9891	204589_at
9891	
7284	238190_at
7284	201113_at
7284	
126823	227582_at
51571	228987_at
51571	217916_s_at
51571	
51571	217534_at
253018	1559050_at
89872	
89872	1555338_s_at
3594	206890_at
3594	239522_at
3594	1552584_at
3594	
5339	216971_s_at
5339	201373_at
5339	
64599	226768_at
64599	228755_at
64599	
3081	214308_s_at
3081	205221_at
3081	214307_at
3081	
3081	237029_at
285346	1564662_at
4635	210395_x_at
4635	216054_x_at
4635	210088_x_at
4635	
971	215925_s_at
971	
258	221114_at
255027	1558686_at
255027	1559167_x_at
10606	201013_s_at
10606	201014_s_at
10606	214664_at
10606	
153910	1561085_at
153910	
574016	
64430	219972_s_at
64430	1558568_a_at
64430	213868_s_at
64430	1568971_at
64430	
200350	217032_at
1404	230204_at
1404	205523_at
1404	205524_s_at
1404	230895_at
1404	
388698	1569410_at
51385	210062_s_at
51385	210061_at
51385	219968_at
51385	1569108_a_at
51385	
50484	223342_at
50484	
716	208747_s_at
716	1555229_a_at
716	
373509	
89832	236385_at
89832	210123_s_at
90987	226754_at
5798	204945_at
5798	
3568	207902_at
3568	211517_s_at
3568	210744_s_at
3568	211516_at
3568	
3888	233158_at
153090	
153090	225020_at
25802	211562_s_at
25802	203766_s_at
79812	219091_s_at
79812	236262_at
79812	222822_s_at
79812	
101928603	
100293516	
100293516	221963_x_at
10716	220025_at
10716	
1103	221197_s_at
1103	
9436	217493_x_at
9436	221075_s_at
9436	217045_x_at
9110	214268_s_at
9110	212277_at
9110	
2203	209696_at
2203	
114131	1552676_at
83896	
1278	202403_s_at
1278	202404_s_at
1278	
1278	229218_at
165215	227370_at
165215	242762_s_at
54968	
54968	219449_s_at
54968	219448_at
80343	234018_s_at
80343	
55503	206827_s_at
27091	1552602_at
57466	222311_s_at
57466	226082_s_at
57466	233753_at
57466	
57466	222310_at
57466	243759_at
55198	218218_at
55198	
51548	219613_s_at
51548	233179_x_at
51548	
55051	235212_at
55051	221231_s_at
55051	227575_s_at
55051	
83895	
6203	214317_x_at
6203	217747_s_at
6203	1557981_at
55638	218692_at
55638	
4645	225301_s_at
4645	225299_at
4645	
11034	201022_s_at
11034	201021_s_at
11034	230933_at
55707	220731_s_at
55707	
55707	230123_at
590	205433_at
590	
5583	
5583	230124_at
5583	218764_at
5583	206099_at
51115	229843_at
51115	
51115	218549_s_at
51115	222665_at
51115	238146_at
7079	206243_at
257313	243175_at
257313	
79818	
79818	219741_x_at
6139	212270_x_at
6139	200038_s_at
6139	212537_x_at
6139	214291_at
163126	225936_at
7161	232546_at
7161	1554379_a_at
7161	220804_s_at
7161	
389090	
9774	239897_at
9774	201084_s_at
9774	201083_s_at
9774	214499_s_at
9774	229454_at
9774	201101_s_at
9774	
64881	232054_at
6860	223529_at
6860	
643161	
23060	
23060	212618_at
23060	212617_at
23060	212620_at
375686	241512_at
7851	209373_at
7851	
134285	1553559_at
134285	240770_at
338382	1553982_a_at
338382	230266_at
338382	
9867	201133_s_at
9867	
643905	
728957	
150681	
2765	
2765	208000_at
126014	1554503_a_at
10974	203571_s_at
10440	201822_at
10440	215171_s_at
10440	201821_s_at
10440	
55975	
55975	223250_at
55975	220238_s_at
55975	220239_at
51291	218913_s_at
51291	222782_s_at
51291	
5717	208776_at
5717	208777_s_at
5717	
158763	238047_at
158763	
26609	207281_x_at
26609	211403_x_at
7305	204122_at
80339	220675_s_at
80339	233030_at
80339	
1861	202348_s_at
1861	202349_at
1861	
1861	1554849_at
4102	209942_x_at
4102	214612_x_at
9388	
9388	219181_at
53918	218472_s_at
53918	1553140_at
79802	220283_at
79802	
9363	206039_at
6920	226388_at
6920	241976_at
6920	
10213	212296_at
10213	
23518	
23518	210714_at
23518	202754_at
646268	1568746_a_at
646268	1568745_at
79661	
79661	219396_s_at
79661	241477_at
267020	
27235	
27235	213379_at
55113	218753_at
55113	
55614	219570_at
55614	232083_at
55614	
5695	200786_at
5695	244801_at
5695	
78987	203368_at
78987	
3780	206231_at
3780	
10687	209598_at
10687	209597_s_at
10687	
345062	
7559	1554021_a_at
7559	219571_s_at
7559	1559881_s_at
7559	226015_at
7559	
55055	218349_s_at
55055	222606_at
55055	
440119	239569_at
440119	243351_at
79752	218919_at
79752	
101929486	1561678_at
79071	227491_at
79071	204256_at
79071	210868_s_at
79071	
2975	35671_at
2975	202320_at
2975	
51022	219933_at
100873941	
101926934	241256_at
101926934	
3551	209341_s_at
3551	209342_s_at
3551	211027_s_at
3551	
80267	220342_x_at
80267	220926_s_at
80267	223243_s_at
80267	
1585	214630_at
100529241	205133_s_at
100529241	202918_s_at
4974	238720_at
4974	207093_s_at
151790	1554298_a_at
151790	1564238_a_at
151790	
9133	202705_at
9133	
10464	213239_at
10464	
5650	239381_at
5650	205778_at
5650	
1727	1554574_a_at
1727	201885_s_at
1727	
101928322	
8446	202703_at
8446	
390443	
56949	218110_at
27074	205569_at
27074	
25813	201570_at
25813	201569_s_at
25813	
25813	243239_at
2844	213313_at
2844	204028_s_at
2844	
2844	215070_x_at
2844	221294_at
23637	213313_at
23637	204028_s_at
23637	
23637	215070_x_at
23637	221294_at
94059	1554589_at
100996579	236451_at
100996579	220427_at
100996579	236598_at
441355	
441355	1561371_at
100996569	
8678	208945_s_at
8678	208946_s_at
8678	
8678	1561652_at
101929084	1557848_at
101929084	
11262	
11262	207777_s_at
11262	1565588_at
51050	229947_at
51050	207938_at
9600	203826_s_at
9600	
57582	1563608_a_at
57582	
57582	1569461_at
57582	1569462_x_at
1510	205927_s_at
1510	
10282	
10282	202710_at
7458	206621_s_at
7458	
92270	228816_at
92270	1557523_at
3336	205133_s_at
3336	
3363	236281_x_at
3363	207927_at
3363	216098_s_at
3363	207818_s_at
259266	239002_at
259266	219918_s_at
259266	232238_at
283927	228855_at
283927	
84000	223659_at
84000	
84000	223956_at
84295	225501_at
84295	224442_at
84700	1554579_a_at
84700	
2319	201350_at
2319	211299_s_at
2319	
202865	1553927_at
104355220	
79581	
79581	218151_x_at
79581	222155_s_at
79581	239416_at
441273	
161882	242282_at
161882	
161882	237463_at
9481	230624_at
9481	231787_at
9481	1552774_a_at
9481	1554161_at
9481	
165140	1553222_at
344752	
101927424	1556378_a_at
3299	210977_s_at
3299	
79590	218270_at
79590	
8291	218660_at
8291	
56244	221457_s_at
54714	220304_s_at
54714	222959_at
54714	
101928470	
6132	
6132	200936_at
9897	201985_at
9897	
101060544	244824_at
5726	1553555_at
101929002	1562885_at
84302	224458_at
84302	213386_at
84302	
11181	207378_at
11181	
10451	218807_at
10451	224221_s_at
10451	218806_s_at
10451	
2853	208556_at
727699	1562034_at
152206	
152206	1554023_s_at
152206	1554022_at
152206	1553396_a_at
152206	1553397_at
6527	215960_at
101929034	240817_at
912	205789_at
399715	
1413	206843_at
222166	227000_at
222166	226018_at
222166	
5596	204707_s_at
55608	218093_s_at
55608	
55608	223251_s_at
102724539	
58513	232438_at
58513	221056_x_at
58513	222112_at
58513	222113_s_at
58513	
58513	243482_at
58513	239497_at
58513	231926_at
3099	202934_at
3099	
2207	204232_at
2207	1554899_s_at
51406	210097_s_at
51406	202882_x_at
51406	213838_at
51406	
1314	208684_at
1314	214336_s_at
1314	
1314	214337_at
80164	220584_at
3111	226878_at
3111	206313_at
3111	211142_x_at
3293	
3293	206985_at
643155	224740_at
643155	
5738	224950_at
5738	224937_at
5738	
51244	1558094_s_at
51244	225559_at
51244	223787_s_at
100996345	240697_at
100996345	
7030	206649_s_at
7030	1565347_s_at
7030	212457_at
7030	
89944	213713_s_at
89944	
50651	230458_at
50651	
2953	
84319	224523_s_at
84319	
3834	
3834	207682_s_at
3834	208128_x_at
5920	204070_at
387893	225094_at
387893	220200_s_at
387893	225118_at
387893	
283487	
1501	209618_at
1501	209617_s_at
1501	
158297	231570_at
158297	
55600	223597_at
51626	203763_at
51626	203762_s_at
51626	
51626	1554324_s_at
51626	241757_x_at
101927229	
100288486	223777_at
8289	212152_x_at
8289	218917_s_at
8289	207591_s_at
8289	210649_s_at
8289	
65078	228550_at
65078	
55920	224578_at
55920	
2124	211742_s_at
2124	
152137	225331_at
152137	228693_at
152137	235051_at
152137	236831_at
152137	226713_at
152137	
55972	227012_at
55972	
55364	218637_at
55364	222698_s_at
55364	
81889	226767_s_at
81889	227960_s_at
369	201895_at
369	230652_at
369	
102723604	
2907	212090_at
2907	
80314	225417_at
80314	223875_s_at
80314	234969_s_at
80314	
80314	238633_at
101930748	
7637	204453_at
7637	
7637	228630_at
103344931	213739_at
5802	210823_s_at
5802	
5802	1555666_at
5802	226571_s_at
57624	233916_at
256536	231257_at
122258	231405_at
5568	207228_at
7625	235997_at
7625	205881_at
7625	
79760	1555751_a_at
79760	222821_s_at
79760	219085_s_at
79760	
116254	225576_at
116254	
146562	222089_s_at
146562	
4807	214628_at
84073	223731_at
84073	
84073	1562791_at
152100	228283_at
152100	
5506	211169_s_at
51716	209616_s_at
51716	206824_at
4736	229563_s_at
4736	200036_s_at
2177	223545_at
2177	
2177	242560_at
2177	1568889_at
2177	1568891_x_at
283237	1569189_at
283237	226175_at
283237	
3713	214599_at
55695	213842_x_at
55695	213773_x_at
55695	214100_x_at
55695	203802_x_at
55695	
57407	231271_x_at
57407	223206_s_at
136	205891_at
55291	
55291	222467_s_at
55291	217928_s_at
5250	200030_s_at
5250	228971_at
5250	
51293	218529_at
51293	
6137	208929_x_at
6137	212734_x_at
6137	1565759_at
6137	212933_x_at
6137	229590_at
6137	212191_x_at
6137	214976_at
254099	1562788_at
10205	203780_at
10205	203779_s_at
10205	230518_at
10205	
5337	
5337	205203_at
5337	226636_at
5337	177_at
5337	215723_s_at
5337	215724_at
5337	1557126_a_at
5337	232530_at
5337	1569660_at
26585	218469_at
26585	218468_s_at
4976	212213_x_at
4976	214306_at
4976	212214_at
4976	
216	212224_at
216	
23556	219048_at
23556	232101_s_at
23556	
140465	204173_at
140465	
140465	212082_s_at
84879	225316_at
84879	
84456	229393_at
84456	
10052	208460_at
10052	228776_at
10052	243502_at
10052	228563_at
10052	231048_at
10479	203909_at
10479	
7738	213452_at
51538	223108_s_at
51538	223107_s_at
51538	
85461	234039_at
85461	225308_s_at
84140	1557385_at
84140	239090_at
84140	242584_at
84140	1564467_at
84808	224501_at
101927988	1560760_s_at
23591	221129_at
4775	210555_s_at
4775	210556_at
4775	207416_s_at
4775	225137_at
4775	
4775	225141_at
4775	225139_at
51301	220831_at
2752	215001_s_at
2752	217202_s_at
2752	200648_s_at
2752	242281_at
2752	
9287	221394_at
23066	213547_at
23066	
104326191	
1073	233496_s_at
1073	224352_s_at
1073	224663_s_at
1073	
5130	
5130	204210_s_at
5130	204209_at
5130	225069_at
60686	219009_at
60686	
4117	220302_at
4117	1555315_a_at
4684	209968_s_at
4684	217359_s_at
4684	214952_at
4684	229799_s_at
4684	
4684	227394_at
4684	212843_at
102723167	1558645_at
102723167	236573_at
102723167	
11010	204222_s_at
11010	226136_at
11010	214085_x_at
11010	226142_at
11010	204221_x_at
101929582	1560836_at
101929582	
57473	221869_at
57473	55872_at
57473	
139604	
163778	1552620_at
9665	202386_s_at
9665	1558697_a_at
101927155	
135458	1553660_at
135458	1553661_a_at
101928941	
6601	201321_s_at
6601	201320_at
6601	
6601	1561973_at
6698	214549_x_at
6698	213796_at
284352	219085_s_at
284352	
284352	213751_at
284352	229262_at
26260	
26260	225591_at
26260	228615_at
100534599	229894_s_at
100534599	225632_s_at
100534599	223831_x_at
114884	231656_x_at
114884	219073_s_at
114884	
158724	243700_x_at
2813	208473_s_at
2813	214324_at
2813	214325_at
2813	206681_x_at
2813	
79054	220226_at
79054	243483_at
79054	
3930	201795_at
3930	
3329	243372_at
3329	200806_s_at
3329	200807_s_at
3329	
60487	
60487	218877_s_at
8508	201708_s_at
8508	201709_s_at
8508	
11059	212637_s_at
11059	212638_s_at
11059	
58157	220337_at
58157	236677_at
54487	91617_at
54487	64474_g_at
54487	218650_at
54487	219811_at
54487	
10382	213476_x_at
10382	212664_at
10382	
84948	
23170	216251_s_at
23170	1552257_a_at
23170	
5226	1560942_at
5226	1560943_s_at
5226	
5226	201118_at
23742	221300_at
378825	1559254_at
23142	212851_at
23142	212853_at
23142	
23142	212855_at
23142	242096_at
221687	
221687	230720_at
51148	
51148	224794_s_at
9717	210169_at
9717	
29978	215884_s_at
29978	239888_at
100506046	235712_at
23349	
23349	37566_at
23349	213636_at
19	203504_s_at
19	203505_at
19	
19	216066_at
19	1570279_at
139324	1553646_at
139324	
2557	208463_at
2557	233437_at
2557	
11116	214124_x_at
11116	239434_at
11116	1568678_s_at
11116	205588_s_at
11116	
101928075	
101927752	
51588	212881_at
51588	212879_x_at
51588	
57534	
57534	224720_at
57534	224726_at
57534	224725_at
57534	224722_at
51102	218664_at
